Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
црево-за-казанче-1-2-3-8-60цм,Црево за казанче 1/2-3/8 60цм,Црево за казанче 1/2-3/8 60цм<br>Шифра 61796,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,88.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/crevo_za_kazance_a45477cd-6b36-4eaf-b9ac-ff3a4ce6f047.jpg?v=1575964946,1,,false,,,,,,,,,,,,,,,,,kg,,
црево-за-казанче-1-2-3-8-50цм,Црево за казанче 1/2-3/8 50цм,Црево за казанче 1/2-3/8 50цм<br>Шифра 61795,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,82.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/crevo_za_kazance_12cf0c80-4cd4-42c0-a15e-b0c03603fca2.jpg?v=1575964892,1,,false,,,,,,,,,,,,,,,,,kg,,
црево-за-казанче-1-2-3-8-40цм,Црево за казанче 1/2-3/8 40цм,Црево за казанче 1/2-3/8 40цм<br>Шифра 61794,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,77.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/crevo_za_kazance_ad21ad37-f908-45d6-bbff-1fe963e89229.jpg?v=1575964823,1,,false,,,,,,,,,,,,,,,,,kg,,
црево-за-казанче-3-8-3-8-100цм,Црево за казанче 3/8-3/8 100цм,Црево за казанче 3/8-3/8 100цм<br>Шифра 62261,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,100.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/crevo_za_kazance_7cbf307d-70db-40a3-b029-920057bcfad9.jpg?v=1575964544,1,,false,,,,,,,,,,,,,,,,,kg,,
црево-за-казанче-3-8-3-8-90цм,Црево за казанче 3/8-3/8 90цм,Црево за казанче 3/8-3/8 90цм<br>Шифра 62260,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,94.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/crevo_za_kazance_85b4d19a-a984-493d-9849-f88296b45e50.jpg?v=1575964424,1,,false,,,,,,,,,,,,,,,,,kg,,
црево-за-казанче-3-8-3-8-80цм,Црево за казанче 3/8-3/8 80цм,Црево за казанче 3/8-3/8 80цм<br>Шифра 62224,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,88.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/crevo_za_kazance_e874e33e-f217-41f1-8fea-5cbaf39c026c.jpg?v=1575964337,1,,false,,,,,,,,,,,,,,,,,kg,,
црево-за-казанче-3-8-3-8-70цм,Црево за казанче 3/8-3/8 70цм,Црево за казанче 3/8-3/8 70цм<br>Шифра 62226,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,82.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/crevo_za_kazance_df5f3fb0-2d39-4088-9c88-d2b7bb36def9.jpg?v=1575964240,1,,false,,,,,,,,,,,,,,,,,kg,,
црево-за-казанче-3-8-3-8-60цм,Црево за казанче 3/8-3/8 60цм,Црево за казанче 3/8-3/8 60цм<br>Шифра 62228,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,79.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/crevo_za_kazance_45fb6dd0-f4bb-4879-a511-3f0276c73d0e.jpg?v=1575964177,1,,false,,,,,,,,,,,,,,,,,kg,,
црево-за-казанче-3-8-3-8-50цм,Црево за казанче 3/8-3/8 50цм,Црево за казанче 3/8-3/8 50цм<br>Шифра 73,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,73.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/crevo_za_kazance_4ecb0404-ab06-41f3-b901-423781e5d21e.jpg?v=1576595818,1,,false,,,,,,,,,,,,,,,,,kg,,
црево-за-казанче-3-8-3-8-40цм,Црево за казанче 3/8-3/8 40цм,Црево за казанче 3/8-3/8 40цм<br>Шифра 62232,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,68.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/crevo_za_kazance_ae917948-89f8-484a-8ddd-796489e89be9.jpg?v=1576595810,1,,false,,,,,,,,,,,,,,,,,kg,,
црево-за-бојлер-100цм,Црево за бојлер 100цм,Црево за бојлер 100цм<br>Шифра 118,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,118.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/crevo_za_bojler_fe99e166-4fc3-4c75-9374-e4c815893310.jpg?v=1576595717,1,,false,,,,,,,,,,,,,,,,,kg,,
црево-за-бојлер-90цм,Црево за бојлер 90цм,Црево за бојлер 90цм<br>Шифра 62266,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,112.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/crevo_za_bojler_65f63699-3977-48b8-9d3f-0e21b14d48cc.jpg?v=1575963568,1,,false,,,,,,,,,,,,,,,,,kg,,
црево-за-бојлер-80цм,Црево за бојлер 80цм,Црево за бојлер 80цм<br>Шифра 61804,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,106.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/crevo_za_bojler_bd5bd139-bac3-4a83-9e44-53c1e5d5f2ac.jpg?v=1575963499,1,,false,,,,,,,,,,,,,,,,,kg,,
црево-за-бојлер-70цм,Црево за бојлер 70цм,Црево за бојлер 70цм<br>Шифра 61803,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,101.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/crevo_za_bojler_1f10d53c-d7bf-4b04-a05a-341b14308c73.jpg?v=1575963417,1,,false,,,,,,,,,,,,,,,,,kg,,
црево-за-бојлер-60цм,Црево за бојлер 60цм,Црево за бојлер 60цм<br>Шифра 61802,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,97.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/crevo_za_bojler_112ae427-f504-4a49-985a-a4f2d314879b.jpg?v=1575963360,1,,false,,,,,,,,,,,,,,,,,kg,,
црево-за-бојлер-50цм,Црево за бојлер 50цм,Црево за бојлер 50цм<br>Шифра 61801,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,91.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/crevo_za_bojler_ab75d230-dc94-4de5-9929-e71d936e8f98.jpg?v=1575963297,1,,false,,,,,,,,,,,,,,,,,kg,,
црево-за-бојлер-40цм,Црево за бојлер 40цм,Црево за бојлер 40цм<br>Шифра 61800,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,86.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/crevo_za_bojler_683c1dcd-72b0-4268-a5a3-d98a80bc2c7d.jpg?v=1575963208,1,,false,,,,,,,,,,,,,,,,,kg,,
црево-за-бојлер-30цм,Црево за бојлер 30цм,Црево за бојлер 30цм<br>Шифра 61799<br>,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,82.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/crevo_za_bojler.jpg?v=1575963068,1,,false,,,,,,,,,,,,,,,,,kg,,
пловак-страна,Пловак страна,Пловак страна<br>Каталошки број 54006<br>Шифра 62259,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,235.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/plovak_strana_54006.jpg?v=1575962594,1,,false,,,,,,,,,,,,,,,,,kg,,
пловак-долен,Пловак долен,Пловак долен<br>Каталошки број 54001<br>Шифра 62258,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,240.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/plovak_dolen_54001.jpg?v=1575962715,1,,false,,,,,,,,,,,,,,,,,kg,,
гуми-завршни-манжетни,Гуми завршни манжетни,Гуми завршни манжетни<br>Шифра 60127,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,10.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/gumi_zavrsni_49003_60127.png?v=1575991154,1,,false,,,,,,,,,,,,,,,,,kg,,
сифон-топ-вертикален-100-д-199,Сифон топ вертикален 100 Д-199,Сифон топ вертикален 100 Д-199<br>Шифра 110372,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,195.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sifon_d-199.jpg?v=1575896651,1,,false,,,,,,,,,,,,,,,,,kg,,
сифон-топ-вертикален-70-д-198,Сифон топ вертикален 70 Д-198,Сифон топ вертикален 70 Д-198<br>Шифра 110371,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,105.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sifon_d-198.jpg?v=1575896532,1,,false,,,,,,,,,,,,,,,,,kg,,
сифон-топ-хоризонтален-100-д-197,Сифон топ хоризонтален 100 Д-197,Сифон топ хоризонтален 100 Д-197<br>Шифра 110204,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,195.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sifon_d-197.jpg?v=1575896415,1,,false,,,,,,,,,,,,,,,,,kg,,
сифон-топ-хоризонтален-70-д-196,Сифон топ хоризонтален 70 Д-196,Сифон топ хоризонтален 70 Д-196<br>Шифра 110099,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,continue,manual,105.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sifon_d-196.jpg?v=1575896313,1,,false,,,,,,,,,,,,,,,,,kg,,
шахта-50-50-д-182,Шахта 50*50 Д-182,Шахта 50*50 Д-182<br>Шифра 62043,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,1470.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sahti_d-182.jpg?v=1575896194,1,,false,,,,,,,,,,,,,,,,,kg,,
шахта-40-40-д-174,Шахта 40*40 Д-174,Шахта 40*40 Д-174<br>Шифра 62042,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,790.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sahti_d-174.jpg?v=1575896072,1,,false,,,,,,,,,,,,,,,,,kg,,
шахта-35-35-д-229,Шахта 35*35 Д-229,Шахта 35*35 Д-229<br>Шифра 62257,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,640.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sahti_d-229.jpg?v=1575895903,1,,false,,,,,,,,,,,,,,,,,kg,,
шахта-30-30-д-172,Шахта 30*30 Д-172,Шахта 30*30 Д-172<br>Шифра 62041,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,450.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sahti_d-172.jpg?v=1575895857,1,,false,,,,,,,,,,,,,,,,,kg,,
вентил-неповратен-200-д-35,Вентил неповратен 200 Д-35,Вентил неповратен 200 Д-35<br>Шифра 62305,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,1930.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/ventil_nep_d-35.jpg?v=1575895684,1,,false,,,,,,,,,,,,,,,,,kg,,
вентил-неповратен-160-д-34,Вентил неповратен 160 Д-34,Вентил неповратен 160 Д-34<br>Шифра 62304,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,1000.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/ventil_nep_d-34.jpg?v=1575895604,1,,false,,,,,,,,,,,,,,,,,kg,,
вентил-неповратен-125-д-33,Вентил неповратен 125 Д-33,Вентил неповратен 125 Д-33<br>Шифра 62303,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,670.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/ventil_nep_d-33.jpg?v=1575895496,1,,false,,,,,,,,,,,,,,,,,kg,,
вентил-неповратен-100-д-32,Вентил неповратен 100 Д-32,Вентил неповратен 100 Д-32<br>Шифра 62302,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,590.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/ventil_nep_d-32.jpg?v=1575895550,1,,false,,,,,,,,,,,,,,,,,kg,,
сифон-топ-агол-олук-100,Сифон топ агол олук 100,Сифон топ агол олук 100<br>Шифра 110329,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,150.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
штоп-за-канал-одводен-130,Штоп за канал одводен 130,Штоп за канал одводен 130<br>Шифра 991584,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,30.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
канал-одводен-130-500-дк-1001,Канал одводен 130*500 ДК-1001,Канал одводен 130*500 ДК-1001<br>Шифра 991578,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,300.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
сифон-линеарен-80цм,Сифон линеарен 80цм,Сифон линеарен 80цм<br>Каталошки број 20925<br>Шифра 62272,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,880.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
сифон-линеарен-60цм,Сифон линеарен 60цм,Сифон линеарен 60цм<br>Каталошки број 20924<br>Шифра 62271,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,760.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
сифон-линеарен-50цм,Сифон линеарен 50цм,Сифон линеарен 50цм<br>Каталошки број 20923<br>Шифра 62270,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,700.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
сифон-линеарен-40цм,Сифон линеарен 40цм,Сифон линеарен 40цм<br>Каталошки број 20922<br>Шифра 62269,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,650.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sifon_40cm_20922.jpg?v=1575893987,1,,false,,,,,,,,,,,,,,,,,kg,,
сифон-линеарен-30цм,Сифон линеарен 30цм,Сифон линеарен 30цм<br>Каталошки број 20921<br>Шифра 62268,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,580.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/sifon_30cm_20921.jpg?v=1575893834,1,,false,,,,,,,,,,,,,,,,,kg,,
сифон-за-када-32,Сифон за када 32,Сифон за када 32<br>Каталошки број 32401<br>Шифра 62336,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,260.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
сифон-за-када-50,Сифон за када 50,Сифон за када <br>Каталошки број 32601<br>Шифра 62335,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,260.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
сифон-туш-када-32-плиток,Сифон туш када 32 плиток,Сифон туш када<br>Каталошки број 30401<br>Шифра 62334,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,145.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
сифон-туш-када-50-плиток,Сифон туш када 50 плиток,Сифон туш када<br>Каталошки број 30601<br>Шифра 62333,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,145.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
сифон-туш-када-flat-90-50,Сифон туш када Flat 90-50,Сифон туш када <br>Шифра 62332,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,305.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
сифон-туш-када-flat-90-32,Сифон туш када Flat 90-32,Сифон туш када <br>Шифра 62331,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,305.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
сифон-туш-када-flat-60-50,Сифон туш када Flat 60-50,Сифон туш када<br>Шифра 62330,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,195.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
сифон-туш-када-flat-60-32,Сифон туш када Flat 60-32,Сифон туш када <br>Шифра 62329,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,195.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
сифон-туш-када-flat-50-50,Сифон туш када Flat 50-50,Сифон туш када<br>Шифра 62328,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,155.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
сифон-туш-када-flat-50-32,Сифон туш када Flat 50-32,Сифон туш када<br>Шифра 62327,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,155.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
сифон-садопер-дупли-прелив-прикл-32,Сифон садопер дупли прелив прикл 32,Сифон садопер дупли прелив прикл 32<br>Шифра 62341,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,770.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
сифон-садопер-дупли-прелив-32,Сифон садопер дупли прелив 32,Сифон садопер дупли прелив 32<br>Шифра 62340,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,760.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
сифон-садопер-прелив-приклучок-32,Сифон садопер прелив приклучок 32,Сифон садопер прелив приклучок 32<br>Шифра 62339,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,450.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
сифон-садопер-прелив-32,Сифон садопер прелив 32,Сифон садопер прелив 32<br>Шифра 62338,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,430.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
сифон-дупли-умивалник-32,Сифон дупли умивалник 32,Сифон дупли умивалник 32<br>Шифра 62337,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,260.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,kg,,
